0.159580,0.222134
0.160080,0.186856
0.160580,0.194748
0.161081,0.216933
0.161581,0.178289
0.162081,0.184131
0.162581,0.221009
0.163082,0.184983
0.163582,0.249705
0.164082,0.183832
0.164582,0.203629
0.165083,0.215921
0.165583,0.204199
0.166083,0.238038
0.166583,0.218878
0.167084,0.228043
0.167584,0.193982
0.168084,0.277002
0.168584,0.208170
0.169085,0.230315
0.169585,0.195409
0.170085,0.200717
0.170585,0.235781
0.171086,0.261390
0.171586,0.273411
0.172086,0.246770
0.172586,0.206936
0.173087,0.233070
0.173587,0.194444
0.174087,0.280763
0.174587,0.215983
0.175088,0.184275
0.175588,0.196739
0.176088,0.271023
0.176588,0.218498
0.177089,0.286337
0.177589,0.245202
0.178089,0.200969
0.178589,0.228420
0.179090,0.254236
0.179590,0.194450
0.180090,0.225848
0.180590,0.255955
0.181091,0.246486
0.181591,0.222549
0.182091,0.252044
0.182591,0.226208
0.183092,0.261385
0.183592,0.225485
0.184092,0.275527
0.184592,0.232384
0.185093,0.251509
0.185593,0.237936
0.186093,0.233341
0.186593,0.225708
0.187094,0.264580
0.187594,0.283451
0.188094,0.278252
0.188594,0.249618
0.189095,0.280261
0.189595,0.270895
0.190095,0.258505
0.190595,0.284037
0.191096,0.282213
0.191596,0.277985
0.192096,0.273807
0.192596,0.265259
0.193097,0.268837
0.193597,0.264461
0.194097,0.282270
0.194597,0.297283
0.195098,0.253056
0.195598,0.256843
0.196098,0.282250
0.196598,0.289329
0.197099,0.308673
0.197599,0.305518
0.198099,0.268311
0.198599,0.294944
0.199100,0.319089
0.199600,0.305465
0.200100,0.279688
0.200600,0.275255
0.201101,0.258717
0.201601,0.300997
0.202101,0.272573
0.202601,0.332337
0.203102,0.291402
0.203602,0.282356
0.204102,0.323892
0.204602,0.345214
0.205103,0.338010
0.205603,0.341830
0.206103,0.376773
0.206603,0.292584
0.207104,0.270954
0.207604,0.323528
0.208104,0.311954
0.208604,0.319979
0.209105,0.346157
0.209605,0.291163
0.210105,0.312916
0.210605,0.373455
0.211106,0.373838
0.211606,0.337715
0.212106,0.316717
0.212606,0.384361
0.213107,0.343512
0.213607,0.347918
0.214107,0.304760
0.214607,0.322170
0.215108,0.330244
0.215608,0.350273
0.216108,0.311472
0.216608,0.355611
0.217109,0.302392
0.217609,0.364218
0.218109,0.309861
0.218609,0.322087
0.219110,0.284857
0.219610,0.324898
0.220110,0.346660
0.220610,0.367366
0.221111,0.399734
0.221611,0.323393
0.222111,0.398903
0.222611,0.388211
0.223112,0.370698
0.223612,0.351215
0.224112,0.360314
0.224612,0.369784
0.225113,0.414501
0.225613,0.385235
0.226113,0.346154
0.226613,0.338501
0.227114,0.387265
0.227614,0.339650
0.228114,0.414674
0.228614,0.385891
0.229115,0.371209
0.229615,0.349838
0.230115,0.376098
0.230615,0.367289
0.231116,0.416231
0.231616,0.384982
0.232116,0.392047
0.232616,0.343927
0.233117,0.352053
0.233617,0.369963
0.234117,0.393114
0.234617,0.407834
0.235118,0.382885
0.235618,0.334438
0.236118,0.445324
0.236618,0.352632
0.237119,0.411988
0.237619,0.364369
0.238119,0.406331
0.238619,0.414885
0.239120,0.427381
0.239620,0.417152
0.240120,0.401561
0.240620,0.439061
0.241121,0.384527
0.241621,0.375558
0.242121,0.421206
0.242621,0.396319
0.243122,0.403714
0.243622,0.426280
0.244122,0.403885
0.244622,0.424659
0.245123,0.399870
0.245623,0.434984
0.246123,0.395464
0.246623,0.391761
0.247124,0.384052
0.247624,0.434793
0.248124,0.426160
0.248624,0.399213
0.249125,0.443532
0.249625,0.415302
0.250125,0.459558
0.250625,0.389855
0.251126,0.451105
0.251626,0.453340
0.252126,0.413754
0.252626,0.427223
0.253127,0.434775
0.253627,0.445963
0.254127,0.452956
0.254627,0.416141
0.255128,0.441619
0.255628,0.418192
0.256128,0.436088
0.256628,0.407306
0.257129,0.445690
0.257629,0.465122
0.258129,0.451401
0.258629,0.400939
0.259130,0.427505
0.259630,0.431270
0.260130,0.464180
0.260630,0.461293
0.261131,0.484798
0.261631,0.451226
0.262131,0.469264
0.262631,0.465855
0.263132,0.433893
0.263632,0.458423
0.264132,0.474593
0.264632,0.482303
0.265133,0.498290
0.265633,0.490169
0.266133,0.466163
0.266633,0.457708
0.267134,0.475204
0.267634,0.489310
0.268134,0.491946
0.268634,0.485703
0.269135,0.501298
0.269635,0.494171
0.270135,0.520146
0.270635,0.504723
0.271136,0.500220
0.271636,0.478593
0.272136,0.466916
0.272636,0.466533
0.273137,0.475098
0.273637,0.494112
0.274137,0.502823
0.274637,0.449252
0.275138,0.520144
0.275638,0.547480
0.276138,0.510128
0.276638,0.515350
0.277139,0.487559
0.277639,0.480513
0.278139,0.506143
0.278639,0.497846
0.279140,0.526334
0.279640,0.504422
0.280140,0.488553
0.280640,0.511450
0.281141,0.535915
0.281641,0.521765
0.282141,0.547880
0.282641,0.518114
0.283142,0.519587
0.283642,0.542460
0.284142,0.534009
0.284642,0.511635
0.285143,0.539221
0.285643,0.527383
0.286143,0.539027
0.286643,0.561544
0.287144,0.542658
0.287644,0.501173
0.288144,0.545874
0.288644,0.541576
0.289145,0.563920
0.289645,0.534191
0.290145,0.549048
0.290645,0.547733
0.291146,0.537619
0.291646,0.527352
0.292146,0.558257
0.292646,0.584627
0.293147,0.550504
0.293647,0.549989
0.294147,0.578210
0.294647,0.548371
0.295148,0.516531
0.295648,0.585438
0.296148,0.574664
0.296648,0.528268
0.297149,0.574256
0.297649,0.592132
0.298149,0.556071
0.298649,0.590226
0.299150,0.557440
0.299650,0.603203
0.300150,0.579554
0.300650,0.573913
0.301151,0.579005
0.301651,0.591763
0.302151,0.596504
0.302651,0.550773
0.303152,0.616466
0.303652,0.593912
0.304152,0.581819
0.304652,0.608726
0.305153,0.621791
0.305653,0.595029
0.306153,0.577721
0.306653,0.631427
0.307154,0.630810
0.307654,0.597134
0.308154,0.618839
0.308654,0.566827
0.309155,0.630806
0.309655,0.636550
0.310155,0.581298
0.310655,0.601813
0.311156,0.577928
0.311656,0.641050
0.312156,0.681255
0.312656,0.571608
0.313157,0.655892
0.313657,0.636292
0.314157,0.657170
0.314657,0.627498
0.315158,0.589915
0.315658,0.632757
0.316158,0.634050
0.316658,0.598887
0.317159,0.657672
0.317659,0.677039
0.318159,0.627142
0.318659,0.621579
0.319160,0.669431
0.319660,0.669825
0.320160,0.606058
0.320660,0.671766
0.321161,0.657593
0.321661,0.658924
0.322161,0.644040
0.322661,0.671746
0.323162,0.648891
0.323662,0.635338
0.324162,0.658236
0.324662,0.668252
0.325163,0.666510
0.325663,0.684210
0.326163,0.676888
0.326663,0.624884
0.327164,0.715198
0.327664,0.652160
0.328164,0.657304
0.328664,0.669425
0.329165,0.690400
0.329665,0.700745
0.330165,0.688858
0.330665,0.657967
0.331166,0.727155
0.331666,0.646785
0.332166,0.703199
0.332666,0.672219
0.333167,0.719276
0.333667,0.713906
0.334167,0.730620
0.334667,0.692315
0.335168,0.679443
0.335668,0.723715
0.336168,0.721532
0.336668,0.711304
0.337169,0.703627
0.337669,0.667827
0.338169,0.715957
0.338669,0.691349
0.339170,0.689838
0.339670,0.676631
0.340170,0.713809
0.340670,0.711808
0.341171,0.734863
0.341671,0.717910
0.342171,0.761229
0.342671,0.724640
0.343172,0.760770
0.343672,0.691343
0.344172,0.721666
0.344672,0.733368
0.345173,0.715954
0.345673,0.736001
0.346173,0.722961
0.346673,0.760423
0.347174,0.723806
0.347674,0.752799
0.348174,0.742299
0.348674,0.797568
0.349175,0.716925
0.349675,0.732445
0.350175,0.728461
0.350675,0.780379
0.351176,0.778913
0.351676,0.732894
0.352176,0.729456
0.352676,0.748602
0.353177,0.714096
0.353677,0.760221
0.354177,0.797836
0.354677,0.783964
0.355178,0.739313
0.355678,0.772868
0.356178,0.766410
0.356678,0.728544
0.357179,0.806211
0.357679,0.796895
0.358179,0.743443
0.358679,0.753740
0.359180,0.733797
0.359680,0.777738
0.360180,0.761690
0.360680,0.756500
0.361181,0.802107
0.361681,0.786070
0.362181,0.761931
0.362681,0.793386
0.363182,0.809914
0.363682,0.796340
0.364182,0.785575
0.364682,0.791298
0.365183,0.823195
0.365683,0.763032
0.366183,0.797491
0.366683,0.840446
0.367184,0.783280
0.367684,0.785221
0.368184,0.814596
0.368684,0.841863
0.369185,0.803921
0.369685,0.807442
0.370185,0.814831
0.370685,0.805672
0.371186,0.840416
0.371686,0.821901
0.372186,0.816066
0.372686,0.782255
0.373187,0.815889
0.373687,0.868972
0.374187,0.832635
0.374687,0.778959
0.375188,0.822679
0.375688,0.812776
0.376188,0.805040
0.376688,0.807221
0.377189,0.820995
0.377689,0.863898
0.378189,0.812187
0.378689,0.885856
0.379190,0.852755
0.379690,0.815846
0.380190,0.815828
0.380690,0.863080
0.381191,0.826552
0.381691,0.859980
0.382191,0.843689
0.382691,0.870633
0.383192,0.885627
0.383692,0.865482
0.384192,0.870787
0.384692,0.846613
0.385193,0.846668
0.385693,0.879492
0.386193,0.872608
0.386693,0.920297
0.387194,0.854211
0.387694,0.895572
0.388194,0.886779
0.388694,0.895862
0.389195,0.890089
0.389695,0.864150
0.390195,0.902705
0.390695,0.890283
0.391196,0.913540
0.391696,0.948664
0.392196,0.920311
0.392696,0.882573
0.393197,0.898659
0.393697,0.866535
0.394197,0.918555
0.394697,0.913361
0.395198,0.900178
0.395698,0.928292
0.396198,0.881184
0.396698,0.894768
0.397199,0.911818
0.397699,0.943220
0.398199,0.925983
0.398699,0.852379
0.399200,0.920767
0.399700,0.902004
0.400200,0.935014
0.400700,0.914635
0.401201,0.936913
0.401701,0.934417
0.402201,0.897898
0.402701,0.959783
0.403202,0.925803
0.403702,0.924985
0.404202,0.879202
0.404702,0.927357
0.405203,0.947932
0.405703,0.937472
0.406203,0.912643
0.406703,0.951429
0.407204,0.914276
0.407704,0.967524
0.408204,0.940999
0.408704,0.921084
0.409205,0.945692
0.409705,0.960388
0.410205,0.956681
0.410705,0.985461
0.411206,1.007012
0.411706,0.944305
0.412206,0.958186
0.412706,0.910369
0.413207,0.917998
0.413707,0.978463
0.414207,0.979684
0.414707,0.966148
0.415208,0.983791
0.415708,1.012669
0.416208,1.037947
0.416708,1.044998
0.417209,0.989373
0.417709,1.002083
0.418209,0.955239
0.418709,1.025332
0.419210,1.005480
0.419710,1.010855
0.420210,0.964898
0.420710,0.997722
0.421211,0.981658
0.421711,0.995294
0.422211,0.974432
0.422711,0.985177
0.423212,0.972424
0.423712,1.015265
0.424212,1.002186
0.424712,1.029346
0.425213,1.063848
0.425713,0.980121
0.426213,1.016152
0.426713,1.003356
0.427214,1.022768
0.427714,1.008543
0.428214,0.993271
0.428714,1.029067
0.429215,1.050862
0.429715,1.008561
0.430215,1.005548
0.430715,0.986244
0.431216,1.049716
0.431716,1.049705
0.432216,1.032011
0.432716,1.011351
0.433217,1.064585
0.433717,1.025238
0.434217,1.049375
0.434717,1.042173
0.435218,1.009092
0.435718,1.052676
0.436218,1.037853
0.436718,1.069013
0.437219,1.067548
0.437719,1.069331
0.438219,1.067701
0.438719,1.051476
0.439220,1.050077
0.439720,1.067422
0.440220,1.037520
0.440720,1.039001
0.441221,1.062497
0.441721,1.073204
0.442221,1.074467
0.442721,1.084796
0.443222,1.120567
0.443722,1.070035
0.444222,1.117665
0.444722,1.061826
0.445223,1.055543
0.445723,1.062045
0.446223,1.129042
0.446723,1.111802
0.447224,1.123150
0.447724,1.069828
0.448224,1.099084
0.448724,1.075950
0.449225,1.101546
0.449725,1.104056
0.450225,1.127354
0.450725,1.104245
0.451226,1.107934
0.451726,1.115134
0.452226,1.145739
0.452726,1.117526
0.453227,1.145882
0.453727,1.113726
0.454227,1.114848
0.454727,1.097408
0.455228,1.139480
0.455728,1.126626
0.456228,1.150790
0.456728,1.106534
0.457229,1.153351
0.457729,1.180841
0.458229,1.121097
0.458729,1.122469
0.459230,1.154243
0.459730,1.133749
0.460230,1.172233
0.460730,1.151210
0.461231,1.140024
0.461731,1.131434
0.462231,1.153167
0.462731,1.150478
0.463232,1.159457
0.463732,1.140070
0.464232,1.160123
0.464732,1.159649
0.465233,1.161026
0.465733,1.160099
0.466233,1.129018
0.466733,1.183764
0.467234,1.241733
0.467734,1.154140
0.468234,1.142877
0.468734,1.120017
0.469235,1.127505
0.469735,1.167529
0.470235,1.181294
0.470735,1.163785
0.471236,1.168322
0.471736,1.191199
0.472236,1.187978
0.472736,1.162862
0.473237,1.185634
0.473737,1.165075
0.474237,1.194753
0.474737,1.214649
0.475238,1.213345
0.475738,1.199553
0.476238,1.210976
0.476738,1.176074
0.477239,1.216209
0.477739,1.198856
0.478239,1.243479
0.478739,1.215034
0.479240,1.189402
0.479740,1.212741
0.480240,1.206021
0.480740,1.202083
0.481241,1.206900
0.481741,1.216949
0.482241,1.227062
0.482741,1.241218
0.483242,1.225437
0.483742,1.241869
0.484242,1.195316
0.484742,1.257517
0.485243,1.213742
0.485743,1.235024
0.486243,1.194019
0.486743,1.283895
0.487244,1.219673
0.487744,1.258381
0.488244,1.264929
0.488744,1.245477
0.489245,1.265141
0.489745,1.244678
0.490245,1.236092
0.490745,1.265560
0.491246,1.255502
0.491746,1.271870
0.492246,1.336591
0.492746,1.278665
0.493247,1.278757
0.493747,1.262113
0.494247,1.268665
0.494747,1.238378
0.495248,1.264972
0.495748,1.250815
0.496248,1.284802
0.496748,1.283097
0.497249,1.291685
0.497749,1.302729
0.498249,1.278878
0.498749,1.271841
0.499250,1.298169
0.499750,1.280301
0.500250,1.313712
0.500750,1.291817
0.501251,1.318629
0.501751,1.284665
0.502251,1.305826
0.502751,1.299770
0.503252,1.300816
0.503752,1.293455
0.504252,1.308019
0.504752,1.280533
0.505253,1.298340
0.505753,1.320147
0.506253,1.310503
0.506753,1.309604
0.507254,1.353146
0.507754,1.338951
0.508254,1.335026
0.508754,1.280533
0.509255,1.322450
0.509755,1.335024
0.510255,1.350721
0.510755,1.345383
0.511256,1.323279
0.511756,1.322945
0.512256,1.323656
0.512756,1.329163
0.513257,1.338555
0.513757,1.348832
0.514257,1.326157
0.514757,1.332785
0.515258,1.382188
0.515758,1.374217
0.516258,1.350117
0.516758,1.380624
0.517259,1.380701
0.517759,1.344334
0.518259,1.344977
0.518759,1.380338
0.519260,1.420812
0.519760,1.382292
0.520260,1.365746
0.520760,1.359624
0.521261,1.376085
0.521761,1.397966
0.522261,1.365649
0.522761,1.412887
0.523262,1.409975
0.523762,1.380213
0.524262,1.382624
0.524762,1.363399
0.525263,1.384213
0.525763,1.386301
0.526263,1.428498
0.526763,1.437767
0.527264,1.386740
0.527764,1.447631
0.528264,1.394209
0.528764,1.409772
0.529265,1.415433
0.529765,1.398130
0.530265,1.374969
0.530765,1.410719
0.531266,1.399646
0.531766,1.405009
0.532266,1.423948
0.532766,1.402322
0.533267,1.449504
0.533767,1.412545
0.534267,1.471425
0.534767,1.434602
0.535268,1.451438
0.535768,1.393368
0.536268,1.420730
0.536768,1.437038
0.537269,1.434159
0.537769,1.446076
0.538269,1.472397
0.538769,1.447459
0.539270,1.494580
0.539770,1.455359
0.540270,1.425901
0.540770,1.447988
0.541271,1.493463
0.541771,1.445353
0.542271,1.425171
0.542771,1.491887
0.543272,1.406619
0.543772,1.484852
0.544272,1.449383
0.544772,1.485504
0.545273,1.444055
0.545773,1.441723
0.546273,1.452249
0.546773,1.457070
0.547274,1.501472
0.547774,1.469305
0.548274,1.463993
0.548774,1.492320
0.549275,1.495978
0.549775,1.509595
0.550275,1.500603
0.550775,1.514256
0.551276,1.501566
0.551776,1.487303
0.552276,1.499245
0.552776,1.466138
0.553277,1.504150
0.553777,1.502524
0.554277,1.507591
0.554777,1.501189
0.555278,1.482537
0.555778,1.510667
0.556278,1.524312
0.556778,1.493976
0.557279,1.532961
0.557779,1.482149
0.558279,1.486863
0.558779,1.494178
0.559280,1.482631
0.559780,1.483375
0.560280,1.497811
0.560780,1.479459
0.561281,1.551248
0.561781,1.521629
0.562281,1.550479
0.562781,1.592804
0.563282,1.545413
0.563782,1.511365
0.564282,1.535854
0.564782,1.549006
0.565283,1.589130
0.565783,1.559878
0.566283,1.516766
0.566783,1.548592
0.567284,1.601857
0.567784,1.538893
0.568284,1.587621
0.568784,1.569480
0.569285,1.525177
0.569785,1.602149
0.570285,1.561705
0.570785,1.589237
0.571286,1.574519
0.571786,1.534751
0.572286,1.610954
0.572786,1.610397
0.573287,1.562342
0.573787,1.542643
0.574287,1.604017
0.574787,1.573404
0.575288,1.574238
0.575788,1.555663
0.576288,1.603309
0.576788,1.576574
0.577289,1.626703
0.577789,1.567455
0.578289,1.590872
0.578789,1.580842
0.579290,1.604508
0.579790,1.600214
0.580290,1.605097
0.580790,1.636416
0.581291,1.572800
0.581791,1.665116
0.582291,1.570872
0.582791,1.601882
0.583292,1.595899
0.583792,1.654386
0.584292,1.592131
0.584792,1.610677
0.585293,1.641617
0.585793,1.626412
0.586293,1.633081
0.586793,1.674609
0.587294,1.617502
0.587794,1.643490
0.588294,1.608494
0.588794,1.645158
0.589295,1.629910
0.589795,1.623171
0.590295,1.649806
0.590795,1.630217
0.591296,1.671831
0.591796,1.614168
0.592296,1.641271
0.592796,1.606143
0.593297,1.644548
0.593797,1.661385
0.594297,1.643934
0.594797,1.652065
0.595298,1.674207
0.595798,1.665780
0.596298,1.655748
0.596798,1.678668
0.597299,1.692108
0.597799,1.670470
0.598299,1.683489
0.598799,1.702809
0.599300,1.699087
0.599800,1.700396
0.600300,1.726816
0.600800,1.668355
0.601301,1.656995
0.601801,1.726209
0.602301,1.699753
0.602801,1.702891
0.603302,1.718449
0.603802,1.685037
0.604302,1.696848
0.604802,1.693130
0.605303,1.683934
0.605803,1.692860
0.606303,1.681307
0.606803,1.730801
0.607304,1.670988
0.607804,1.732703
0.608304,1.710718
0.608804,1.690029
0.609305,1.712555
0.609805,1.694520
0.610305,1.696538
0.610805,1.729339
0.611306,1.709257
0.611806,1.678037
0.612306,1.708970
0.612806,1.734284
0.613307,1.723540
0.613807,1.719041
0.614307,1.733802
0.614807,1.727282
0.615308,1.745294
0.615808,1.750568
0.616308,1.736022
0.616808,1.751358
0.617309,1.757635
0.617809,1.737819
0.618309,1.809447
0.618809,1.757613
0.619310,1.754512
0.619810,1.795513
0.620310,1.743513
0.620810,1.731677
0.621311,1.775931
0.621811,1.762933
0.622311,1.778856
0.622811,1.778838
0.623312,1.775523
0.623812,1.749611
0.624312,1.779878
0.624812,1.794262
0.625313,1.787033
0.625813,1.801493
0.626313,1.809574
0.626813,1.788357
0.627314,1.803684
0.627814,1.797469
0.628314,1.749750
0.628814,1.770515
0.629315,1.784056
0.629815,1.793094
0.630315,1.804697
0.630815,1.801937
0.631316,1.818563
0.631816,1.821689
0.632316,1.842937
0.632816,1.817009
0.633317,1.788193
0.633817,1.865551
0.634317,1.820797
0.634817,1.820001
0.635318,1.843652
0.635818,1.795717
0.636318,1.839160
0.636818,1.803908
0.637319,1.808243
0.637819,1.830246
0.638319,1.788355
0.638819,1.861470
0.639320,1.842958
0.639820,1.859524
0.640320,1.855004
0.640820,1.805004
0.641321,1.838872
0.641821,1.866427
0.642321,1.863875
0.642821,1.862497
0.643322,1.824210
0.643822,1.872489
0.644322,1.874216
0.644822,1.901338
0.645323,1.884988
0.645823,1.852704
0.646323,1.822433
0.646823,1.888766
0.647324,1.800181
0.647824,1.874371
0.648324,1.852353
0.648824,1.882625
0.649325,1.878086
0.649825,1.869120
0.650325,1.813346
0.650825,1.868784
0.651326,1.887171
0.651826,1.833705
0.652326,1.905033
0.652826,1.889722
0.653327,1.871250
0.653827,1.880445
0.654327,1.872665
0.654827,1.928145
0.655328,1.901395
0.655828,1.945991
0.656328,1.899718
0.656828,1.927189
0.657329,1.879986
0.657829,1.887823
0.658329,1.966956
0.658829,1.940168
0.659330,1.967414
0.659830,1.935734
0.660330,1.901535
0.660830,1.955540
0.661331,1.922855
0.661831,1.920855
0.662331,1.890570
0.662831,1.905425
0.663332,1.926913
0.663832,1.933043
0.664332,1.931733
0.664832,1.966755
0.665333,1.897608
0.665833,1.926193
0.666333,1.940545
0.666833,2.019462
0.667334,1.934449
0.667834,1.959755
0.668334,1.963636
0.668834,1.967255
0.669335,1.995248
0.669835,1.979784
0.670335,1.975280
0.670835,1.994244
0.671336,1.960391
0.671836,1.973555
0.672336,2.004947
0.672836,1.997071
0.673337,1.999880
0.673837,1.969401
0.674337,2.022050
0.674837,1.981614
0.675338,2.024738
0.675838,1.981281
0.676338,2.001276
0.676838,1.987845
0.677339,1.974806
0.677839,1.983416
0.678339,2.021692
0.678839,1.979194
0.679340,2.034234
0.679840,2.024741
0.680340,1.938502
0.680840,1.984912
0.681341,1.996790
0.681841,2.035037
0.682341,2.074508
0.682841,1.993006
0.683342,1.978031
0.683842,2.008224
0.684342,2.035937
0.684842,2.026476
0.685343,2.030000
0.685843,2.052434
0.686343,2.011578
0.686843,2.035354
0.687344,2.041508
0.687844,2.067199
0.688344,2.037525
0.688844,2.007910
0.689345,2.003967
0.689845,2.041678
0.690345,2.057510
0.690845,2.069648
0.691346,2.038881
0.691846,2.049312
0.692346,2.079399
0.692846,2.072360
0.693347,2.030573
0.693847,2.058639
0.694347,2.053561
0.694847,2.047727
0.695348,2.046400
0.695848,2.057459
0.696348,2.048092
